publishedAt,videoId,authorDisplayName,textDisplay,likeCount
2025-03-25T13:56:53Z,ygcodv_xrUE,@iin1092,"Gua heran sama netijen yang bela dia , padahal logikanya kalo emang di jarah harusnya ada 1 vidio kesebar pas rebutan atau krunya ngerekam. <br>Lucunya 1 provinsi mau” aja ikut settingan demi rendang 😂 gak malu jadi bawa” provinsi",21
2025-03-25T14:01:39Z,ygcodv_xrUE,@dimasalf3427,Kalau mrtku team sma org orang yng ngejarah kn lebih bnyk yang ngejarah wjar kalau gbsa Di halau.,5
2025-03-25T13:08:44Z,ygcodv_xrUE,@EvonyK,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=488"">8:08</a> penipu kok dipercaya? Bahkan dibela? Siapa yg bodoh berarti? Ya warganya... Trs knp Indonesia ga bisa maju? ...... (mbok ya mikir, jgn hanya bisa menyalahkan klo sendirinya udh dikasih akal tp ga bisa mikir)",3
2025-03-25T13:08:44Z,ygcodv_xrUE,@rinipujiati5149,Bobon aja berani bilang kalo dia gk suka am dia masak dia gak berani jawab iya ko gua mau nyaingin eluu. Gua pengen di akuin satu indonesia bahwa gua lebih hebat dari pda elo😂😂😂 bersyanda✌️✌️,1
2025-03-25T13:08:39Z,ygcodv_xrUE,@IwanWan-o1k,Iuran lah suku palembang buat bikinin rendang willy kasian kawan kontenya gagal 😂,0
2025-03-25T13:08:38Z,ygcodv_xrUE,@KeziaSlavina,parah sih si willy salim bikin orang palembang malu dan klo sampe ini settingan berarti sama aja willy salim udah mencemarkan nama baik warga palembang,0
2025-03-25T13:08:37Z,ygcodv_xrUE,@lajulaa,"Lagian masak besar memang konten bobon dr dulu, gak tau tiba2 konten willy masak juga wkwk",0
2025-03-25T13:08:37Z,ygcodv_xrUE,@ulonkbaliphotography,"Ketika lu masih ngelak itu kegagalan yg d rencanakan sama orang yg sudah banyak makan garam d dunia &quot;masak besar&quot;... ketawain aja bon 😂😂😂 satu kata, slogan lu waktu makan kecubung 😅",0
2025-03-25T13:08:37Z,ygcodv_xrUE,@faisaljr7829,"Udah sangat sangat jelas ngikutin 99% si bobon nih bocil 😂,",1
2025-03-25T13:08:37Z,ygcodv_xrUE,@ghinafazilla1704,Iya ngomong langsung dong... ahhh gk seru,0
2025-03-25T13:08:33Z,ygcodv_xrUE,@ekboek123,ga ngerti lgi sama pola pikir si willy,0
2025-03-25T13:08:22Z,ygcodv_xrUE,@rizkyulla2078,Bocil bocil,0
2025-03-25T13:08:22Z,ygcodv_xrUE,@stayAwerenes,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1570"">26:10</a> biar nalar otak ws",1
2025-03-25T13:08:19Z,ygcodv_xrUE,@johanespamungkas418,"Ngerasa engga sih, Willie banyak minta maaf kek Richard lawan doktif😅",0
2025-03-25T13:08:12Z,ygcodv_xrUE,@muhamadfahri5264,wilie suara nya udah gemetar,0
2025-03-25T13:08:06Z,ygcodv_xrUE,@asyrikaa,Dari dulu kenapa sih bg willy ini semakin lama semakin ngawur kontennya settingan mulu😭,0
2025-03-25T13:08:06Z,ygcodv_xrUE,@CavinLay,Accountability emang bukan untuk semua orang yah 😮😂,0
2025-03-25T13:07:59Z,ygcodv_xrUE,@Terustofficial,Para buzer wowok lagi sibuk mengalihkan isu🤣😂,0
2025-03-25T13:07:56Z,ygcodv_xrUE,@PitriYanti-s6q,"Aku sih skrg tidak terlalu fokus siapa yg suruh mereka ambil rendang sendiri,ntah itu pak polisi yg suruh atau mereka sendiri yg ingin ambil<br> Itu terserah intinya rendang itu di ambil di mkn lalu jdi eek tidak membazir atau terbuang ya<br>  Yg jdi pertanyaan besar di otak saya dia kebelet mau ke wc terus gak dapet katanya karena jauh, ntah itu kebelet BAB atau hanya kebelet kencing, terus dia malah ke mobil istirahat mkn minum dan lainnya, apa bisa org kebelet trus lanjut mkn dn minum gimanna ceritanya?... <br> Sya hanya bertanya-tanya di dlm hati sya ya",0
2025-03-25T13:07:53Z,ygcodv_xrUE,@ayisyirahshe6665,Bobon ny yang kepanasan ini mah,0
2025-03-25T13:07:46Z,ygcodv_xrUE,@kiwa132,Jangan buat konten di sumatera lagi wilie loh gak di terima lagi..,1
2025-03-25T13:07:36Z,ygcodv_xrUE,@fahri9597,"Baru menit ke tujuh udah emosi nian oyy ,,",0
2025-03-25T13:07:35Z,ygcodv_xrUE,@anakbapak8015,Hadir,0
2025-03-25T13:07:25Z,ygcodv_xrUE,@Batik1945,"Masih ingat banget konten bobon waktu,buat baso kodok terus uda mateng bukan di makan malah buat main bola kaki😂😂,di pikiran aku konten gk berguna cuman konten gilak&quot; an tapi sekarang konten nya bermaanfaat ke orang lain",0
2025-03-25T13:07:11Z,ygcodv_xrUE,@HendriAwan-l6y,Willie salim si paling konten dan setingan,1
2025-03-25T13:07:09Z,ygcodv_xrUE,@Botol_aqua1212,Bobon keliatan bgt nahan ketawa pas nelpon Willy 😂,1
2025-03-25T13:06:50Z,ygcodv_xrUE,@ayisyirahshe6665,Ah ini mah hati bobon ny aja yng panas sendiri aduh,0
2025-03-25T13:06:50Z,ygcodv_xrUE,@ikhsanchenel-18,mantap,0
2025-03-25T13:06:49Z,ygcodv_xrUE,@yeniyulianti149,"Kalau lihat ekspresinya lihat dari matanya itu settingan,, biar konten ya jadi viral.. Selamat ya Anda sdh menjatuhkan harga diri kota kami Palembang.. Jatuh gara2 rendang 200 kilo..",1
2025-03-25T13:06:48Z,ygcodv_xrUE,@makiamane421,Ada yang komen soal konten dia yang hp hilang di villa Bali. Trus ada yg komen punya temen jadi anak buah si W buat pura2 jadi penerima bantuan 😂,1
2025-03-25T13:06:42Z,ygcodv_xrUE,@ImanNasrudin,G usah niru² bobon lah  g bakal sanggup...,1
2025-03-25T13:06:40Z,ygcodv_xrUE,@parkmalicknyo8667,udeh bener maenan duit eh maen masak2an haahaa,2
2025-03-25T13:06:39Z,ygcodv_xrUE,@AkmalPonsel-e5h,𝐗𝐔𝐗𝐔𝟒𝐃 kawan terbaik dah gak add lossnya mantep,0
2025-03-25T13:06:32Z,ygcodv_xrUE,@HafizdHusein,"Bapak kau Wily datang kepalembang niat Baek,,aku nenger suaro kau lagi naek darah,otak kau bekerja keras untuk menutupi kesalahan tapi akibatnya fatal,kau ngaku masih Mudo kurang pengalaman  tapi dengen masih Mudo kau biso ngerusak Namo Palembang eeegh greget aku nyingok kau ni ...dtang lah cubo ke podcast ini selesai kau omded Samo mas bobon lagi dak kau hargoi undangan nyo menunjukan kau  katek adab,wong cak kau ni lah biaso nyo mati Mudo...",1
2025-03-25T13:11:31Z,ygcodv_xrUE,@mfarel3311,"Cubo kasih sentak menyut kedulu kak, ke budak yang baru NK besak itu, semena-mena nian😂.",1
2025-03-25T13:06:29Z,ygcodv_xrUE,@rantiagustriani3514,"Tanggung jawab kau willie sepalembang angat kau rugike ee smpe bepuluh tahun ini pasti bakal di cap jelek… biso2ny lanjut masak lagi..kemanolah otaknyo ni🙃🙃namo kota kami jadi rusak…sedih2, krn konten kau 1 palembang rusak terhino… maaf2 be belum tentu corengan namo palembang baik lagi e😏… kau jadike kami kelinci percobaan kau…cak ebat kau ni meringam😏😏",1
2025-03-25T13:06:27Z,ygcodv_xrUE,@neptunusindonesia5385,"kebelet trs toilet jauh, lalu ke mobil ( kalo ke mobil pipis, masuk lah ) lah ke mobil trs makan 😂😂😂😂😂😂😂😂.",23
2025-03-25T13:54:59Z,ygcodv_xrUE,@afifahaini9102,"Ke toilet jg ga dapet.. kan dia publik figure. Masak gak ada yg sukarela sekitar.. gimana akses airnyaaa, gimana akses toiletnyaa.. masak bisa ga dapet, kasian segitu banyak tim ga ada toilet sama sekali",1
2025-03-25T14:02:55Z,ygcodv_xrUE,@aimgaming2629,"Udh lah intinya klau udh bohong sekali, akan ada kebohongan lagi untuk menetupi kebohongan sebelum nya.<br>Ini anak masih bocah, bnyak drama",1
2025-03-25T14:09:04Z,ygcodv_xrUE,@DediOppo-o7o,"Alesan kebelet cari WC ga Nemu, malah masuk mobil. Aturan alesan yg logis ya pipis di botol atau di plastikin kek. Ini masuk mobil dalam kondisi kebelet malah sempet kepikiran makan wkwk.. kok isoooo 😂",0
2025-03-25T14:15:12Z,ygcodv_xrUE,@lyasutiyono5021,Betul sekali aku aja dengernya gregetan pengen lakban mulutnya si willy hmmmmm​@@aimgaming2629,0
2025-03-25T13:06:26Z,ygcodv_xrUE,@anawldr,"gini ya wil maksud ku lu punya otak dan akal pikiran kan?<br>lu bisa mikir kan DAMPAK dari konten lu apa kalo lo posting, lu jg paham konten lu gak cuma orang yg tau lu yg nonton, apalagi jd viral kyk gini..<br>lu mikir gak akibatnya jd buruk utk nama kota palembang?<br>gak cuma segelintir orang yang terdampak, orang2 yg bahkan gak tau lu siapa kena dampaknya akibat ulah lu..<br>persetan lah mau seetingan atau kagak, LU PUNYA OTAK YA LU MIKIR !!! terlepas ini kota palembang banyak sisi gelapnya gua yakin banget di kota manapun punya sisi gelapnya !! otak lu dipake hati lu jg di asah biar peka sama situasi, jgn cuma mikirin VIRAL !!!<br>bjngn",98
2025-03-25T14:52:54Z,ygcodv_xrUE,@alentziaalzahra2623,Bang udah bang sabar bang.. <br>Di lihat dri podcast via phone aja udh kelihatan ini si willy orang macam mana. <br>Kita yg berakal tau kog bang mana benar mana settingan,4
2025-03-25T16:50:07Z,ygcodv_xrUE,@anawldr,"@ pertama aku perempuan kak, kedua aku kesel dan gak cuma aku bahkan pejabat kota bahkan kesultanan palembang udah marah banget sama kejadian ini, kita gak usah menyangkal kalo di setiap kota ada segelintir orang yg gak baik dan masing2 ounya sisi gelapnya..<br>tapi mbok yo mikiir, ngapain kasih judul HILANG RENDANG, ngapain di post video saat keadaan chaos? kalo dia punya hati nurani dia gak akan lakuin itu kak. dia pasti paham dampaknya apa bahkan tim ny pun pasti mengerti..<br>palembang ini kota tertua, sriwijaya ini sudah ada bahkan jauh sebelum bangsa ini berdiri, aku bukan pure blood palembang, aku keturunan jawa tapi aku gak terima tempat kelahiranku dihancurkan reputasi ny seperti ini hanya oleh seoongok daging yg dikasih nyawa tapi gak berakal",5
2025-03-25T17:30:20Z,ygcodv_xrUE,@GoonerXT,"dia bikin masak masak lagi aja sama kek lempar bola dan cuci tangan  ke netizen, dan nanti tinggal netizen nilai di semarang bisa di palembang rusuh. dia sengaja membangun chaos kembali agar nama baiknya tetep baik",1
2025-03-25T18:02:11Z,ygcodv_xrUE,@Regacreator7474,Ngomong apa,0
2025-03-25T13:06:23Z,ygcodv_xrUE,@promatheus,wilie salim itu siapanya wika salim sih ?,1
2025-03-25T13:06:17Z,ygcodv_xrUE,@krismuhaya7227,Nama nya juga bocil om,1
2025-03-25T13:06:13Z,ygcodv_xrUE,@NaisPuradan-n8m2w,Semakin bayak membangun pagar semakin keliatan bohong yaaaaa😂😂😂😂,1
2025-03-25T13:06:12Z,ygcodv_xrUE,@riumiez2122,"kalo menurut gua sih ya, si willi ini ngegampangin (menganggap bahwa masak besar itu mudah) &quot;pada awalnya&quot;.<br>trus setelah dia coba masak besar mungkin dia kaget bahwa ya sesulit itu, dan akhirnya dia cape atau nyerah lalu dia suruh salah satu orang disitu buat &quot;yaudah bagiin aja dah ini rendang, daripada dimasak malah tambah cape dan gak kelar2&quot;<br>dan dia pinter jga nih, bisa dibilang masak besar dia ini kan gagal, tapi dia mikir gimana caranya biar tetep jadi konten tapi jangan sampai terlihat gagal si masak besarnya ini.<br>jadi dia setting tuh pura2 bahwa rendangnya habis jadi bahan rebutan warga situ.<br>dan dia gak mikir sih efek kedepannya bakal kayak sekarang ini, yang dia pikiran cuman kontan konten kontan konten jadi duit jadi duit.<br>wkwkwkw kocak",1
2025-03-25T13:06:04Z,ygcodv_xrUE,@mimibella223,Dari keterangan seputar pergi toilet Aja udah kelihatan g jujur Dari Cara ngomongnya masak Dalam keadaan kebelet Masih bisa makan Dan istirahat Di mobil 😅😅😅😅,1
2025-03-25T13:06:03Z,ygcodv_xrUE,@waningocehtv,siapa yang penasaran isi hati bobon dan om ded ketika si konten kreator itu menjelaskan 😂😂😂,2
2025-03-25T14:14:25Z,ygcodv_xrUE,@putragrabe1648,"gue bantu jawab, perasaan om ded dan bro bobon, GEMES ama tuh orang....",0
2025-03-25T14:18:42Z,ygcodv_xrUE,@PakNdutChannel03,Persaan kudu misuh coro jawanee,0
2025-03-25T13:06:00Z,ygcodv_xrUE,@zainulsukiman3503,Bang bobon salam dari fans goblk kerzzz,1
2025-03-25T13:05:59Z,ygcodv_xrUE,@DanielSimo-g3z,"Coba dengarin menit <a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1799"">29:59</a> dia ngomong kalau skenario ,angakak sih dengar nya",0
2025-03-25T13:05:58Z,ygcodv_xrUE,@boyjesica817,Mantapp,0
2025-03-25T13:05:53Z,ygcodv_xrUE,@zouldic882,Emang sdm rendah si willie mah  .. lo punya duit lo punya kuasa .. taeeee,1
2025-03-25T13:05:46Z,ygcodv_xrUE,@KangaliAli-xz4gy,Dulu aku ga seneng bobon.tapi sekarang seneng dan salut sama bobon,2
2025-03-25T13:05:43Z,ygcodv_xrUE,@vidiodari1994,Manusia manipulatif penuh drama Wili dr dlu bertanya banyak gapositifnya,0
2025-03-25T13:05:37Z,ygcodv_xrUE,@GD_Stans,Ada ya orang yang nge fans ke si salim 😂🗿,0
2025-03-25T13:05:34Z,ygcodv_xrUE,@abangungguljamesbond2418,"Semogah nama baik kota kami kota Palembang baik lagi,rusak gara2 rendang",7
2025-03-25T13:05:31Z,ygcodv_xrUE,@arimelodick593,bobon emang terbaik dari konten absurb sampai membantu sesama❤❤,1
2025-03-25T13:05:19Z,ygcodv_xrUE,@AzukaRyone-ye8hw,Bobon nahan misuh 😂😂😂,0
2025-03-25T13:05:19Z,ygcodv_xrUE,@nurulaziz312,"Bocah, dr cara bicaranya masih menganggap dia udh bener dan proper. <br>Sulit deh klw udh kaya gitu,ga bisa dengerin lg di nasehatin",0
2025-03-25T13:05:17Z,ygcodv_xrUE,@vickydwi1429,Kenapa sebelumnya bikin konten masak besar ga telpon chef bobon?<br><br>Kasihan warga palembang,0
2025-03-25T13:05:16Z,ygcodv_xrUE,@HarfiahsenjaAltahmid,Kasih pelajaran Ama Willy Salim agar tidak sesuka hatinya dalam membuat konten..aku dukung warga Palembang untuk Bawak permasalahan ini sampai ke ranah hukum..biar JD pljran juga buat konten kreator lainya.,0
2025-03-25T13:05:14Z,ygcodv_xrUE,@saniasampit4418,Duh...dngerxa bosan🙉 gara sapi aja 😅😅😅😅,0
2025-03-25T13:05:08Z,ygcodv_xrUE,@ItaNurjanna,Ngakak bangeett pas Willi klarifikasi kaya org pick me 😅😅,0
2025-03-25T13:05:01Z,ygcodv_xrUE,@asyiranilamna8866,"dari cara jawab pertanyaan aja keliatan kalok nutupin kesalahannya, soalnya point pertanyaan gak kejawab wkwk.",0
2025-03-25T13:04:55Z,ygcodv_xrUE,@Adearnoldy,Wilie salim tau kalo orang indo tuh gampang di bodohi dan hukum nya terkesan GK tegas...jadi ya gitu deh...,0
2025-03-25T13:04:53Z,ygcodv_xrUE,@hendrawan0588,"Hayoooo,coba hitung beraap kali denger/liat willie salim nangis?",0
2025-03-25T13:04:51Z,ygcodv_xrUE,@HondamobilCianjur-e8g,Pertanyaannya apa jawabannya malah kemana-mana nih si Willie Salim 😂,2
2025-03-25T13:04:50Z,ygcodv_xrUE,@yusrilsyarifulhuda2015,Belibet amat sih wil,1
2025-03-25T13:04:49Z,ygcodv_xrUE,@ramahoky0755,Bobon bijaksana sekali 🔥🔥❤,0
2025-03-25T13:04:37Z,ygcodv_xrUE,@ibnucobra5578,Pas telponan suaranya wiltot keliatan cemas,0
2025-03-25T13:04:34Z,ygcodv_xrUE,@capelofcl_.7154,"Gw emg org miskin tapi gw paling jijik tuh liat muka nya Wili Salim wkwk , ya ngerasa aja konten dia ga bisa bikin masyarakat mendapatkan hal positif nya, karna dalam konteks video nya kebanyakan drama ( setingan)",0
2025-03-25T13:04:29Z,ygcodv_xrUE,@bangalexvlog6091,Keliatan salah nya ... Pecundang engga akan datang. Dan akuin kesalahan nya,0
2025-03-25T13:04:26Z,ygcodv_xrUE,@ojjanrismayani5662,Bct nya wilie gua skip2. Uda nebak buang2 waktu dan endingnya ga berbobot,1
2025-03-25T13:04:20Z,ygcodv_xrUE,@DwikFR,Willie salim bocah,0
2025-03-25T13:04:17Z,ygcodv_xrUE,@diaretnoharumsari2582,Trimksih ya kalian❤trnyta msih  banyak diluar sna yg prcya dn pduli trhdp kota palembang❤,2
2025-03-25T13:04:17Z,ygcodv_xrUE,@nadruss1855,"Denger dia ngejelasin capek bnget wkwkwk , dr penjelasan nya aja udh jelas bnget banyak keslaahan dan kelalaian nyaa haaha 😂",0
2025-03-25T13:04:11Z,ygcodv_xrUE,@dycalboy7433,Sedikit mengerti sih gue alasan Willie dia ke toilet kagak jadi ke mobil ngisih perut (makan) sambil nungguin rendang itu masak Mukin nya.,0
2025-03-25T13:04:10Z,ygcodv_xrUE,@Holiday8lapan,Dana pip bos kok gk pernah di angkat?,0
2025-03-25T13:04:09Z,ygcodv_xrUE,@32_ridhorohmatullah55,Tau konten nya udh GK beres knpa d tayangin... Kan cari gara2,0
2025-03-25T13:04:05Z,ygcodv_xrUE,@repoter7739,Afc,0
2025-03-25T13:04:04Z,ygcodv_xrUE,@Dreams-q1y,gada yg masuk di otak gw tuh omongan si wilie saham,0
2025-03-25T13:04:02Z,ygcodv_xrUE,@tyasdarsiawan05,Bang bobon masak di palembang coba ilang enggk rendang nya😂,0
2025-03-25T13:03:55Z,ygcodv_xrUE,@diaskusumaa6503,Jawabannya ga menjawab pertanyaan yg dikasi😵‍💫,0
2025-03-25T13:03:55Z,ygcodv_xrUE,@mochismail876,masak itu butuh pembelajaran  bukan ngejar konten 😡,0
2025-03-25T13:03:53Z,ygcodv_xrUE,@fusionzs4838,Turu sisanya dengerin willi dongeng,0
2025-03-25T13:03:43Z,ygcodv_xrUE,@ffarida092ida9,Ko Bobon kpn ke Pekanbaru Riau koleb sama TNI AU donk😊,0
2025-03-25T13:03:42Z,ygcodv_xrUE,@muhammadriski4340,Willi salim low attitude,0
2025-03-25T13:03:39Z,ygcodv_xrUE,@banggigiw3199,"Cmn Bbrpa org palembang yg dilokasi,yg kena hujat satu daerah..cuman karena KONTEN.<br>Gw bukan org palembang,cmn disayangkan aja 1 daerah rusak cmn krn konten 1 org,yg notabene tau lah konten dia kaya gmna.",0
2025-03-25T13:03:33Z,ygcodv_xrUE,@Kallailabouquet,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1380"">23:00</a> anjas dari kebelet pipis jadi laper",0
2025-03-25T13:03:31Z,ygcodv_xrUE,@randytriasa6626,mungkin bisa jg undang king abdi..😊,0
2025-03-25T13:03:28Z,ygcodv_xrUE,@asikjos5936,Gua lebih suka kalio daripada rendang...  kalio artinya rendang yg masih encer,0
2025-03-25T13:03:27Z,ygcodv_xrUE,@daniramdani691,"Menurut gw, bener kata bobon, gagal dari perencanaan lalu merencanakan kegagalan<br>Awalnya emang niat buat masak dan bagi2 ke warga, terus karna si willy kurang persiapan dan bukan ahlinya. Jdi disaat dia udah tau kalo tuh rendang ternyata lama proses nya, disitulah si willy merencanakan kegagalan dengan cara pergi dari tmpat msak agar warga ngambil rendang nya yg masih blum mateng dan yg pnting tetep jadi konten.",0
2025-03-25T13:03:23Z,ygcodv_xrUE,@DianAnggraini-ze2ij,"Ngomongnya Wili muter² ,ga bisa dipercaya",0
2025-03-25T13:03:22Z,ygcodv_xrUE,@uniexambont6804,Pengen deh si W tuh KENA 😅,0
2025-03-25T13:03:19Z,ygcodv_xrUE,@Killdopamine_official,Benci kalo ada orang yg claim dirinya &quot;gua kan suka berbagi ya&quot;,0
2025-03-25T13:03:13Z,ygcodv_xrUE,@bangalexvlog6091,Wilisalim engga guna .. dan engga tau malu ..  semua dia buat setingan ..  konten sampah,1
2025-03-25T13:03:05Z,ygcodv_xrUE,@riyansaputra6295,Jahat bener kalo misalkan willi salim punya sifat kyak gitu,1
2025-03-25T13:03:04Z,ygcodv_xrUE,@kangsony9901,Palembang SDM Rendang,0
2025-03-25T13:03:03Z,ygcodv_xrUE,@indraskhaya,"Narsistik nya kerasa, kek ga bisa ngomong &quot;saya, aku, dalem, kulo, watashi, boku, ich, etc&quot;",0
2025-03-25T13:02:57Z,ygcodv_xrUE,@achenwijaya4745,harus nya sekelas yang bisa bagi bagi hp gratis bisa tuh pake pesawat jet gitu kan,0
2025-03-25T13:02:56Z,ygcodv_xrUE,@ajisaputra9851,Konten ws masak besar di palembang adalah konten yg GAGAL!!!,0
2025-03-25T13:02:54Z,ygcodv_xrUE,@dapurgame3283,"Tapi berkat konten2 kaya gtu ada hikmah yg didapat, 1. Untuk org yg nasib dan kondisinya diatas makin banyak yg mau berbagi untuk konten, dan yg ke2 untuk kaum2 yg miskin jauh dibawah untuk tetap terus menjaga jiwa ngemis kalian dan berharap lah terus kalian untuk dibantu org, karna berkat kalian mereka dpet panggung dan uang, jadi untuk yg miskin jangan pernah usaha dan kerja, karna kalo kalian sukses mereka ga akan dapet panggung lagi",0
2025-03-25T13:02:51Z,ygcodv_xrUE,@andriansyah3212,Kok bisa ya orang mau ke toilet gak jadi tapi makan,0
2025-03-25T13:02:50Z,ygcodv_xrUE,@mochismail876,penjelasan Willie ga masuk akal <br>kalo bukan bidangnya gausah MASAK <br>WILLY😡,0
2025-03-25T13:02:49Z,ygcodv_xrUE,@sahmicabai1493,Kebelet kok makan dimobil aneh😂,0
2025-03-25T13:02:39Z,ygcodv_xrUE,@bosalexmatic,Bertele tele jawaban lo wil😂,0
2025-03-25T13:02:34Z,ygcodv_xrUE,@wawancembul6627,"Jangan nuduh eh gaboleh ini bulan Ramadhan, kalo memang setingan ya memang keliatan🤣🤣🤣🤣",0
2025-03-25T13:02:29Z,ygcodv_xrUE,@sukidaiyo12,Palembang = ha ma,0
2025-03-25T13:02:26Z,ygcodv_xrUE,@loleverythin99,"Positif thinking nya dia capek om ded makanya gak bisa dateng, kan dia udh bilng tadi knpa dia masak besar lagi karena udh janjian lama makanya dia sempetin dateng. Boleh di tonton ulang fullnya temen2 di menit <a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1195"">19:55</a> jdi sepenuhnya bukan keinginan dia🙏🏻🙏🏻",1
2025-03-25T13:02:25Z,ygcodv_xrUE,@MuhamadRayan-c3v,Kok dedy sama bobon expresinya seperti ngeledek sih,0
2025-03-25T13:02:07Z,ygcodv_xrUE,@muhamadbilalarifinZ4603,Comen ah sugan we di bere kuota..,0
2025-03-25T13:02:04Z,ygcodv_xrUE,@kyzennnnn,"Pertanyaan nya gimana cara willie mengembalikan nama baik Palembang, klarifikasi doank emng bisa Ngembaliin nama baik Palembang? Tai banget nih willie jangankan makan rendang lu , ngeliat lu masak aja kagak ,malah di hina tai lu",0
2025-03-25T13:02:03Z,ygcodv_xrUE,@WinnyOctavia-f6k,sllu bermasalah ni ws,0
2025-03-25T13:02:00Z,ygcodv_xrUE,@yeyefargin8951,Wili ngelawak aja lu Wil 🤣,0
2025-03-25T13:01:51Z,ygcodv_xrUE,@srisetyawati751,Bangga ma Bobon.. Adab ny lebih baik lg n lbh sabar dy menjaga Islam nya,0
2025-03-25T13:01:48Z,ygcodv_xrUE,@andreasyuliantowibowo6965,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1216"">20:16</a> puncak komedi 😂",0
2025-03-25T13:01:42Z,ygcodv_xrUE,@Cacabstrd,Emng ada depan kamera yang gak di seting dari awal?,0
2025-03-25T13:01:39Z,ygcodv_xrUE,@Zhanksikty,100% FIX SETINGAN NO DEBAT !!!!!!!,0
2025-03-25T13:01:36Z,ygcodv_xrUE,@nogogeni-p7f,Sekali bohong akan mencari kebohongan yg lain..,0
2025-03-25T13:01:33Z,ygcodv_xrUE,@Mr.White909,Saya sebagai orang lampung yang menetap di jawa timur ingin mengatakan bahwa saya tadi buka puasa pake pempek palembang ❤ enak cuy sumpah 👍,0
2025-03-25T13:01:30Z,ygcodv_xrUE,@chandrachan9251,Gw lebih demen sm WIKA SALIM sih dr pd si WILI salim...ckckc,0
2025-03-25T13:01:22Z,ygcodv_xrUE,@kory-rm8bd,Suka gimmick-gimmick an<br>Emang benar gimmick...<br>Gak gimmick-gimmick <br>Sudah biasa gimmick <br>Waduh gimmick😅,0
2025-03-25T13:01:15Z,ygcodv_xrUE,@YuliaWildan-t7l,Wili Salim udah ga boleh menginjakkan kaki di Palembang 😂,0
2025-03-25T13:01:12Z,ygcodv_xrUE,@abdulharis6653,Kelassss obrolan pertanyaan terakhirnya🎉,0
2025-03-25T13:01:09Z,ygcodv_xrUE,@pradiptareborn95,"Klo dr tlp kita tdk tau si willie bohong atau tdk harusnya datangin langsung org nya ktemu bobon om dedy langsung bru kita bs liat dr mukanya bohong atau tdk , part 2 podcast bobon willie harus !!!",0
2025-03-25T13:00:56Z,ygcodv_xrUE,@MeichanBwi,Willy hanya cari pansos doang dan viewers dg adanya bulan ramadan dg buat konten buat rendang anjir,0
2025-03-25T13:00:56Z,ygcodv_xrUE,@intanayupuspitasari6956,Willie Salim=Raja Settingan !!!!,1
2025-03-25T13:00:55Z,ygcodv_xrUE,@KocongGading,Kadang heran kenapa Wili Salim bisa punya banyak follower,0
2025-03-25T13:00:50Z,ygcodv_xrUE,@duniaspora9914,"waduh,, jangan nyerang willie salim donk,, nnt dia ngadu ke  Mr.Beast😂😂😂😂",0
2025-03-25T13:00:44Z,ygcodv_xrUE,@sukiyah1461,MasyaAllah top deh Koko Bobon santoso...sehat selalu ya orang2 baik?,0
2025-03-25T13:00:42Z,ygcodv_xrUE,@viannt6938,respect,0
2025-03-25T13:00:34Z,ygcodv_xrUE,@RizkyNM-n4g,Ngomong ko muter muter,0
2025-03-25T13:00:31Z,ygcodv_xrUE,@rohanarohana8848,Pengen nyekip pas willi ngomong,0
2025-03-25T13:00:24Z,ygcodv_xrUE,@rioxnaufal4414,Ya bagus la. HAMA 😂😂 INDONESIA🇮🇩 harus nya seperti ini mungkin 🤣🤣,0
2025-03-25T13:00:16Z,ygcodv_xrUE,@nmeci8820,Willi dipolisikan saja. krena pemda sana dirugikan juga.,0
2025-03-25T13:00:14Z,ygcodv_xrUE,@Acullxynn,Sekarang konten Willie Salim lagi ngebersihin nama baik dia,1
2025-03-25T13:00:12Z,ygcodv_xrUE,@sandrohusben,Om @corbuzier pernah Gk merasah bersalah dalam sebuah konten dan meminta maaf. Apalagi soal makan siang gratis. Dengan tidak memakai baju. Dan bersikap arogan. Maaf apabila salah 🙏,0
2025-03-25T13:00:07Z,ygcodv_xrUE,@arcreativestudio-r8j,Ngalor ngidull will ahh.,0
2025-03-25T13:00:07Z,ygcodv_xrUE,@nancyardinaardina6892,Dengerin Will ngomongmuter2 ga sih,0
2025-03-25T13:00:01Z,ygcodv_xrUE,@TOBONKcox,"Prasangka Baik nya :  dia seperti anak muda yg lain keinginan besar tapi tidak punya perhitungan. Akhirnya gagal. <br>Prasangka buruk nya:   ketika gagal otak konten kreator nya bekerja, dalam hal ini yg dipakai otak konten kreator yang memakai hal2 kontroversial, gimmick2 negatif, untuk memancing kericuhan, meningkatkan traffic konten nya, targetnya selalu dibicarakan, vibrasi nya lama, kunci nya use stupid problem to make famous content creator/people,  dan ujung nya cuan. <br><br>Solusi jika terjadi kegagalan yaitu menggunakan sisi apologize dan forgiveness, itu diawal ketika menyadari akan gagal. Mungkin vibrasi atau engagement nya tidak sekuat kontroversi tapi akan mendapatkan dampak kebaikan.",0
